2025.07.14 02:15:39 INFO  no build target found for /home/emma/yjgbg.github.io/.gitlab-ci.sc. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.07.14 02:52:46 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/lihaoyi/unroll-annotation_2.12/0.1.12/unroll-annotation_2.12-0.1.12.jar[0m
2025.07.14 02:52:47 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/lihaoyi/unroll-annotation_2.12/0.1.12/unroll-annotation_2.12-0.1.12.jar[0m
2025.07.14 02:52:47 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/librarymanagement-ivy_2.12/1.10.4/librarymanagement-ivy_2.12-1.10.4.jar[0m
2025.07.14 02:52:53 INFO  BSP server: Still downloading:[0m
2025.07.14 02:52:53 INFO  BSP server: https://repo1.maven.org/maven2/ch/qos/logback/logback-core/1.5.18/logback-core-1.5.18.jar (83.59 %, 524288 / 627250)[0m
2025.07.14 02:52:53 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar (77.53 %, 3735299 / 4818064)[0m
2025.07.14 02:52:53 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-sbt/librarymanagement-ivy_2.12/1.10.4/librarymanagement-ivy_2.12-1.10.4.jar (66.35 %, 406195 / 612231)[0m
2025.07.14 02:52:53 INFO  BSP server: https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.10/bloop-frontend_2.12-2.0.10.jar (36.02 %, 556952 / 1546117)[0m
2025.07.14 02:52:53 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (30.75 %, 3205469 / 10425920)[0m
2025.07.14 02:52:53 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (2.62 %, 288604 / 10995131)[0m
2025.07.14 02:52:53 INFO  BSP server: [0m
2025.07.14 02:52:56 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/qos/logback/logback-core/1.5.18/logback-core-1.5.18.jar[0m
2025.07.14 02:52:56 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/directory-watcher/0.8.0+6-f651bd93/directory-watcher-0.8.0+6-f651bd93.jar[0m
2025.07.14 02:52:59 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/directory-watcher/0.8.0+6-f651bd93/directory-watcher-0.8.0+6-f651bd93.jar[0m
2025.07.14 02:52:59 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/zipkin/brave/brave/5.18.1/brave-5.18.1.jar[0m
2025.07.14 02:53:02 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/librarymanagement-ivy_2.12/1.10.4/librarymanagement-ivy_2.12-1.10.4.jar[0m
2025.07.14 02:53:02 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.jar[0m
2025.07.14 02:53:08 INFO  BSP server: Still downloading:[0m
2025.07.14 02:53:08 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar (83.65 %, 4030211 / 4818064)[0m
2025.07.14 02:53:08 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.jar (72.82 %, 226996 / 311716)[0m
2025.07.14 02:53:08 INFO  BSP server: https://repo1.maven.org/maven2/io/zipkin/brave/brave/5.18.1/brave-5.18.1.jar (62.21 %, 176717 / 284063)[0m
2025.07.14 02:53:08 INFO  BSP server: https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.10/bloop-frontend_2.12-2.0.10.jar (58.28 %, 901016 / 1546117)[0m
2025.07.14 02:53:08 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (34.52 %, 3598685 / 10425920)[0m
2025.07.14 02:53:08 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (5.61 %, 616284 / 10995131)[0m
2025.07.14 02:53:08 INFO  BSP server: [0m
2025.07.14 02:53:11 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.jar[0m
2025.07.14 02:53:11 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar[0m
2025.07.14 02:53:14 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/zipkin/brave/brave/5.18.1/brave-5.18.1.jar[0m
2025.07.14 02:53:14 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/lmax/disruptor/3.4.2/disruptor-3.4.2.jar[0m
2025.07.14 02:53:19 INFO  BSP server: Still downloading:[0m
2025.07.14 02:53:19 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar (89.43 %, 4308739 / 4818064)[0m
2025.07.14 02:53:19 INFO  BSP server: https://repo1.maven.org/maven2/com/lmax/disruptor/3.4.2/disruptor-3.4.2.jar (78.90 %, 65536 / 83064)[0m
2025.07.14 02:53:19 INFO  BSP server: https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.10/bloop-frontend_2.12-2.0.10.jar (70.99 %, 1097624 / 1546117)[0m
2025.07.14 02:53:19 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (37.03 %, 3860829 / 10425920)[0m
2025.07.14 02:53:19 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (7.84 %, 862044 / 10995131)[0m
2025.07.14 02:53:19 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (5.72 %, 119186 / 2083419)[0m
2025.07.14 02:53:19 INFO  BSP server: [0m
2025.07.14 02:53:19 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/lmax/disruptor/3.4.2/disruptor-3.4.2.jar[0m
2025.07.14 02:53:19 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar[0m
2025.07.14 02:53:25 INFO  BSP server: Still downloading:[0m
2025.07.14 02:53:25 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar (91.81 %, 4423427 / 4818064)[0m
2025.07.14 02:53:25 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar (82.56 %, 2757592 / 3340031)[0m
2025.07.14 02:53:25 INFO  BSP server: https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.10/bloop-frontend_2.12-2.0.10.jar (80.53 %, 1245080 / 1546117)[0m
2025.07.14 02:53:25 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (38.29 %, 3991901 / 10425920)[0m
2025.07.14 02:53:25 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (8.87 %, 184722 / 2083419)[0m
2025.07.14 02:53:25 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (8.44 %, 927580 / 10995131)[0m
2025.07.14 02:53:25 INFO  BSP server: [0m
2025.07.14 02:53:31 INFO  BSP server: Still downloading:[0m
2025.07.14 02:53:31 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar (94.19 %, 4538115 / 4818064)[0m
2025.07.14 02:53:31 INFO  BSP server: https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.10/bloop-frontend_2.12-2.0.10.jar (87.95 %, 1359768 / 1546117)[0m
2025.07.14 02:53:31 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar (86.49 %, 2888664 / 3340031)[0m
2025.07.14 02:53:31 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (39.55 %, 4122973 / 10425920)[0m
2025.07.14 02:53:31 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (14.37 %, 299410 / 2083419)[0m
2025.07.14 02:53:31 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (9.63 %, 1058652 / 10995131)[0m
2025.07.14 02:53:31 INFO  BSP server: [0m
2025.07.14 02:53:34 ERROR Timeout waiting for 'build/initialize' response[0m
2025.07.14 02:53:34 WARN  Retrying connection to the build server scala-cli[0m
2025.07.14 02:53:34 INFO  Running BSP server List(/home/emma/.local/share/coursier/bin/.scala-cli.aux, bsp, --json-options, /home/emma/yjgbg.github.io/.scala-build/ide-options-v2.json, --json-launcher-options, /home/emma/yjgbg.github.io/.scala-build/ide-launcher-options.json, --envs-file, /home/emma/yjgbg.github.io/.scala-build/ide-envs.json, /home/emma/yjgbg.github.io)[0m
2025.07.14 02:53:34 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/emma/yjgbg.github.io/.metals/bsp.trace.json or /home/emma/.cache/metals/bsp.trace.json[0m
2025.07.14 02:53:34 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar[0m
2025.07.14 02:53:34 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar[0m
2025.07.14 02:53:34 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.jar[0m
2025.07.14 02:53:34 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.10/bloop-frontend_2.12-2.0.10.jar[0m
2025.07.14 02:53:34 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar[0m
2025.07.14 02:53:34 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.jar[0m
2025.07.14 02:53:35 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.jar[0m
2025.07.14 02:53:35 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar[0m
2025.07.14 02:53:36 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.10/bloop-frontend_2.12-2.0.10.jar[0m
2025.07.14 02:53:36 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar[0m
2025.07.14 02:53:39 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar[0m
2025.07.14 02:53:39 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala-reflect/2.12.20/scala-reflect-2.12.20.jar[0m
2025.07.14 02:53:43 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.jar[0m
2025.07.14 02:53:43 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.jar[0m
2025.07.14 02:53:43 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.jar[0m
2025.07.14 02:53:43 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar[0m
2025.07.14 02:53:49 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar[0m
2025.07.14 02:53:49 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/github/alexarchambault/bleep/nailgun-server/1.0.7/nailgun-server-1.0.7.jar[0m
2025.07.14 02:53:52 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/github/alexarchambault/bleep/nailgun-server/1.0.7/nailgun-server-1.0.7.jar[0m
2025.07.14 02:53:52 INFO  BSP server: Downloading https://repo1.maven.org/maven2/net/openhft/zero-allocation-hashing/0.16/zero-allocation-hashing-0.16.jar[0m
2025.07.14 02:53:56 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/net/openhft/zero-allocation-hashing/0.16/zero-allocation-hashing-0.16.jar[0m
2025.07.14 02:53:56 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/implicitbox_2.12/0.2.0/implicitbox_2.12-0.2.0.jar[0m
2025.07.14 02:53:58 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/implicitbox_2.12/0.2.0/implicitbox_2.12-0.2.0.jar[0m
2025.07.14 02:53:58 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc-classfile_2.12/1.10.8/zinc-classfile_2.12-1.10.8.jar[0m
2025.07.14 02:54:01 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/zinc-classfile_2.12/1.10.8/zinc-classfile_2.12-1.10.8.jar[0m
2025.07.14 02:54:01 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/launcher-interface/1.4.4/launcher-interface-1.4.4.jar[0m
2025.07.14 02:54:01 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/launcher-interface/1.4.4/launcher-interface-1.4.4.jar[0m
2025.07.14 02:54:01 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.jar[0m
2025.07.14 02:54:07 INFO  BSP server: Still downloading:[0m
2025.07.14 02:54:07 INFO  BSP server: https://repo1.maven.org/maven2/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.jar (55.28 %, 130061 / 235267)[0m
2025.07.14 02:54:07 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (51.95 %, 1082312 / 2083419)[0m
2025.07.14 02:54:07 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (47.69 %, 4972419 / 10425920)[0m
2025.07.14 02:54:07 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (18.41 %, 2023789 / 10995131)[0m
2025.07.14 02:54:07 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-reflect/2.12.20/scala-reflect-2.12.20.jar (11.08 %, 406737 / 3670575)[0m
2025.07.14 02:54:07 INFO  BSP server: https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (5.95 %, 585302 / 9831106)[0m
2025.07.14 02:54:07 INFO  BSP server: [0m
2025.07.14 02:54:12 INFO  BSP server: Still downloading:[0m
2025.07.14 02:54:12 INFO  BSP server: https://repo1.maven.org/maven2/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.jar (90.10 %, 211981 / 235267)[0m
2025.07.14 02:54:12 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (58.24 %, 1213384 / 2083419)[0m
2025.07.14 02:54:12 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (48.64 %, 5070723 / 10425920)[0m
2025.07.14 02:54:12 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (19.15 %, 2105709 / 10995131)[0m
2025.07.14 02:54:12 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-reflect/2.12.20/scala-reflect-2.12.20.jar (12.87 %, 472273 / 3670575)[0m
2025.07.14 02:54:12 INFO  BSP server: https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (6.95 %, 683606 / 9831106)[0m
2025.07.14 02:54:12 INFO  BSP server: [0m
2025.07.14 02:54:12 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.jar[0m
2025.07.14 02:54:12 INFO  BSP server: Downloading https://repo1.maven.org/maven2/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.jar[0m
2025.07.14 02:54:18 INFO  BSP server: Still downloading:[0m
2025.07.14 02:54:18 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (63.74 %, 1328072 / 2083419)[0m
2025.07.14 02:54:18 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (49.74 %, 5185411 / 10425920)[0m
2025.07.14 02:54:18 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (20.19 %, 2220397 / 10995131)[0m
2025.07.14 02:54:18 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-reflect/2.12.20/scala-reflect-2.12.20.jar (17.78 %, 652497 / 3670575)[0m
2025.07.14 02:54:18 INFO  BSP server: https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (7.79 %, 765526 / 9831106)[0m
2025.07.14 02:54:18 INFO  BSP server: https://repo1.maven.org/maven2/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.jar (3.46 %, 78999 / 2281814)[0m
2025.07.14 02:54:18 INFO  BSP server: [0m
2025.07.14 02:54:24 INFO  BSP server: Still downloading:[0m
2025.07.14 02:54:24 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (69.25 %, 1442760 / 2083419)[0m
2025.07.14 02:54:24 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (51.15 %, 5332867 / 10425920)[0m
2025.07.14 02:54:24 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (21.09 %, 2318701 / 10995131)[0m
2025.07.14 02:54:24 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-reflect/2.12.20/scala-reflect-2.12.20.jar (20.90 %, 767185 / 3670575)[0m
2025.07.14 02:54:24 INFO  BSP server: https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (8.95 %, 880214 / 9831106)[0m
2025.07.14 02:54:24 INFO  BSP server: https://repo1.maven.org/maven2/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.jar (6.33 %, 144535 / 2281814)[0m
2025.07.14 02:54:24 INFO  BSP server: [0m
2025.07.14 02:54:30 INFO  BSP server: Still downloading:[0m
2025.07.14 02:54:30 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (76.33 %, 1590216 / 2083419)[0m
2025.07.14 02:54:30 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (52.25 %, 5447555 / 10425920)[0m
2025.07.14 02:54:30 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-reflect/2.12.20/scala-reflect-2.12.20.jar (24.92 %, 914641 / 3670575)[0m
2025.07.14 02:54:30 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar (22.28 %, 2449773 / 10995131)[0m
2025.07.14 02:54:30 INFO  BSP server: https://repo1.maven.org/maven2/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.jar (12.08 %, 275607 / 2281814)[0m
2025.07.14 02:54:30 INFO  BSP server: https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (10.12 %, 994902 / 9831106)[0m
2025.07.14 02:54:30 INFO  BSP server: [0m
2025.07.14 02:54:31 ERROR Timeout waiting for 'build/initialize' response[0m
2025.07.14 02:54:31 WARN  Retrying connection to the build server scala-cli[0m
2025.07.14 02:54:31 INFO  Running BSP server List(/home/emma/.local/share/coursier/bin/.scala-cli.aux, bsp, --json-options, /home/emma/yjgbg.github.io/.scala-build/ide-options-v2.json, --json-launcher-options, /home/emma/yjgbg.github.io/.scala-build/ide-launcher-options.json, --envs-file, /home/emma/yjgbg.github.io/.scala-build/ide-envs.json, /home/emma/yjgbg.github.io)[0m
2025.07.14 02:54:31 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/emma/yjgbg.github.io/.metals/bsp.trace.json or /home/emma/.cache/metals/bsp.trace.json[0m
2025.07.14 02:54:31 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar[0m
2025.07.14 02:54:31 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar[0m
2025.07.14 02:54:31 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar[0m
2025.07.14 02:54:31 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar[0m
2025.07.14 02:54:31 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist-core-assembly/1.10.8/zinc-persist-core-assembly-1.10.8.jar[0m
2025.07.14 02:54:31 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.jar[0m
2025.07.14 02:54:33 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar[0m
2025.07.14 02:54:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar[0m
2025.07.14 02:54:35 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.jar[0m
2025.07.14 02:54:35 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.jar[0m
2025.07.14 02:54:40 INFO  BSP server: Still downloading:[0m
2025.07.14 02:54:40 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (85.74 %, 1786258 / 2083419)[0m
2025.07.14 02:54:40 INFO  BSP server: https://repo1.maven.org/maven2/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar (82.91 %, 1129054 / 1361845)[0m
2025.07.14 02:54:40 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (56.18 %, 5857155 / 10425920)[0m
2025.07.14 02:54:40 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.jar (35.39 %, 129625 / 366273)[0m
2025.07.14 02:54:40 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist-core-assembly/1.10.8/zinc-persist-core-assembly-1.10.8.jar (14.69 %, 424595 / 2890278)[0m
2025.07.14 02:54:40 INFO  BSP server: https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (12.95 %, 1273430 / 9831106)[0m
2025.07.14 02:54:40 INFO  BSP server: [0m
2025.07.14 02:54:46 INFO  BSP server: Still downloading:[0m
2025.07.14 02:54:46 INFO  BSP server: https://repo1.maven.org/maven2/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar (92.53 %, 1260126 / 1361845)[0m
2025.07.14 02:54:46 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar (92.03 %, 1917330 / 2083419)[0m
2025.07.14 02:54:46 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.jar (71.18 %, 260697 / 366273)[0m
2025.07.14 02:54:46 INFO  BSP server: https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.jar (57.91 %, 6037379 / 10425920)[0m
2025.07.14 02:54:46 INFO  BSP server: https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist-core-assembly/1.10.8/zinc-persist-core-assembly-1.10.8.jar (16.96 %, 490131 / 2890278)[0m
2025.07.14 02:54:46 INFO  BSP server: https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (13.79 %, 1355350 / 9831106)[0m
2025.07.14 02:54:46 INFO  BSP server: [0m
2025.07.14 02:54:49 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar[0m
2025.07.14 02:54:49 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/outr/moduload_2.12/1.1.5/moduload_2.12-1.1.5.jar[0m
2025.07.14 02:54:49 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/outr/moduload_2.12/1.1.5/moduload_2.12-1.1.5.jar[0m
2025.07.14 02:54:49 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/zipkin/reporter2/zipkin-sender-urlconnection/2.17.2/zipkin-sender-urlconnection-2.17.2.jar[0m
2025.07.14 02:54:50 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.jar[0m
